id_intervention,raison_sortie,date_debut,date_fin,FL_CCR_CCF,nb_eng_CC,label,year,geometry,latitude,longitude,IN,date,type,coef,h3
18BB020664,NATURELS,2018-05-09 13:41:37,2018-05-09 14:24:21,1.0,1.0,1.0,2018,POINT (6.017423699182013 46.241323641727334),46.24132364172733,6.017423699182013,True,2018-05-09,FORET,1.0,871f91aa8ffffff
18BB021111,NATURELS,2018-05-12 08:17:09,2018-05-12 09:12:36,1.0,1.0,1.0,2018,POINT (4.953792985855809 45.82198661292793),45.82198661292793,4.953792985855809,True,2018-05-12,NATURELS,1.0,871f90245ffffff
18BB021119,NATURELS,2018-05-12 09:41:46,2018-05-12 10:24:46,1.0,1.0,1.0,2018,POINT (6.15626045002749 46.37283820686679),46.37283820686679,6.15626045002749,True,2018-05-12,NATURELS,1.0,871f91a76ffffff
18BB021189,NATURELS,2018-05-12 17:30:23,2018-05-12 18:59:05,1.0,1.0,1.0,2018,POINT (5.979918235262608 46.18048093471613),46.18048093471613,5.979918235262608,True,2018-05-12,NATURELS,1.0,871f91a83ffffff
18BB021196,NATURELS,2018-05-12 18:21:45,2018-05-12 19:06:03,1.0,1.0,1.0,2018,POINT (4.900245514002913 45.937028032319596),45.9370280323196,4.900245514002913,True,2018-05-12,NATURELS,1.0,871f91cb6ffffff
18BB023172,NATURELS,2018-05-24 20:05:45,2018-05-24 21:25:25,1.0,1.0,1.0,2018,POINT (4.832657122042507 46.29730943546484),46.29730943546484,4.832657122042507,True,2018-05-24,NATURELS,1.0,871f95680ffffff
18BB023968,NATURELS,2018-05-29 08:10:24,2018-05-29 09:00:41,1.0,1.0,1.0,2018,POINT (4.892647548695702 46.33947824800954),46.33947824800954,4.892647548695702,True,2018-05-29,NATURELS,1.0,871f956a8ffffff
18BB024340,NATURELS,2018-05-31 10:07:54,2018-05-31 15:48:50,1.0,1.0,1.0,2018,POINT (6.106388762531922 46.27235378640783),46.27235378640783,6.106388762531922,True,2018-05-31,NATURELS,1.0,871f91a1bffffff
18BB024698,NATURELS,2018-06-02 11:18:26,2018-06-02 14:35:44,1.0,1.0,1.0,2018,POINT (5.222923594080477 45.895828824967985),45.89582882496799,5.222923594080477,True,2018-06-02,FORET,1.0,871f9152dffffff
18BB024836,NATURELS,2018-06-03 00:54:56,2018-06-03 01:51:13,1.0,1.0,1.0,2018,POINT (4.940471471977817 45.84462026908272),45.84462026908272,4.940471471977817,True,2018-06-03,NATURELS,1.0,871f90261ffffff
18BB024905,NATURELS,2018-06-03 12:33:27,2018-06-03 13:39:05,1.0,1.0,1.0,2018,POINT (6.009425142744929 46.282321202785155),46.28232120278516,6.009425142744929,True,2018-06-03,NATURELS,1.0,871f91a13ffffff
18BB025192,NATURELS,2018-06-04 18:42:45,2018-06-04 21:17:52,1.0,1.0,1.0,2018,POINT (5.212491526136498 45.891135313103995),45.891135313104,5.212491526136498,True,2018-06-04,FORET,1.0,871f9152dffffff
18BB025565,NATURELS,2018-06-06 19:49:33,2018-06-06 21:00:01,1.0,1.0,1.0,2018,POINT (6.034079516193981 46.30908052108498),46.30908052108498,6.034079516193981,True,2018-06-06,NATURELS,1.0,871f91a02ffffff
18BB026011,NATURELS,2018-06-09 03:19:52,2018-06-09 03:54:58,1.0,1.0,1.0,2018,POINT (6.010170380085471 46.28162153142668),46.28162153142668,6.010170380085471,True,2018-06-09,NATURELS,1.0,871f91a13ffffff
18BB026149,NATURELS,2018-06-09 16:05:41,2018-06-09 17:04:08,1.0,1.0,1.0,2018,POINT (4.95725035410844 45.82213110158806),45.82213110158806,4.95725035410844,True,2018-06-09,NATURELS,1.0,871f9026affffff
18BB026185,NATURELS,2018-06-09 18:30:16,2018-06-09 21:58:55,1.0,1.0,1.0,2018,POINT (5.429995528368987 46.322370895054334),46.322370895054334,5.429995528368987,True,2018-06-09,FORET,1.0,871f91812ffffff
18BB026329,NATURELS,2018-06-10 13:04:04,2018-06-10 14:26:00,1.0,1.0,1.0,2018,POINT (4.957043213964924 45.81670786464392),45.81670786464392,4.957043213964924,True,2018-06-10,NATURELS,1.0,871f90245ffffff
18BB026333,NATURELS,2018-06-10 13:31:15,2018-06-10 15:23:59,1.0,1.0,1.0,2018,POINT (5.3064141039677635 45.963513046225536),45.963513046225536,5.306414103967764,True,2018-06-10,NATURELS,1.0,871f91cc8ffffff
18BB026664,NATURELS,2018-06-12 10:36:24,2018-06-12 11:08:36,1.0,1.0,1.0,2018,POINT (5.367488536864195 45.899005822272656),45.899005822272656,5.367488536864195,True,2018-06-12,NATURELS,1.0,871f91561ffffff
18BB028029,NATURELS,2018-06-19 18:58:54,2018-06-19 20:02:05,1.0,1.0,1.0,2018,POINT (4.77993466564231 45.99508657701808),45.99508657701808,4.77993466564231,True,2018-06-19,NATURELS,1.0,871f90acbffffff
18BB028036,NATURELS,2018-06-19 19:34:09,2018-06-19 21:47:43,1.0,1.0,1.0,2018,POINT (5.257550446294388 46.442363510267356),46.44236351026736,5.257550446294388,True,2018-06-19,NATURELS,1.0,871f919a5ffffff
18BB028040,NATURELS,2018-06-19 20:02:05,2018-06-19 21:06:25,1.0,1.0,1.0,2018,POINT (4.755762977713929 45.94167278905392),45.94167278905392,4.755762977713929,True,2018-06-19,NATURELS,1.0,871f90362ffffff
18BB028179,NATURELS,2018-06-20 17:11:10,2018-06-20 18:16:29,1.0,2.0,1.0,2018,POINT (5.13569570765422 46.252385240847445),46.252385240847445,5.13569570765422,True,2018-06-20,NATURELS,1.0,871f91d62ffffff
18BB028225,NATURELS,2018-06-20 19:06:01,2018-06-20 20:07:01,1.0,1.0,1.0,2018,POINT (5.907701215834353 46.1276299446664),46.1276299446664,5.907701215834353,True,2018-06-20,NATURELS,1.0,871f91a92ffffff
18BB028375,NATURELS,2018-06-21 15:49:45,2018-06-21 17:22:24,1.0,1.0,1.0,2018,POINT (5.357035781606682 46.1422301197821),46.1422301197821,5.357035781606682,True,2018-06-21,NATURELS,1.0,871f91c6affffff
18BB028383,NATURELS,2018-06-21 16:22:57,2018-06-21 16:47:56,1.0,1.0,1.0,2018,POINT (4.9877838492603015 45.820136788779976),45.820136788779976,4.9877838492603015,True,2018-06-21,NATURELS,1.0,871f9026affffff
18BB028436,NATURELS,2018-06-21 20:10:47,2018-06-21 21:25:49,1.0,1.0,1.0,2018,POINT (5.4277115029248995 46.13818558446757),46.13818558446757,5.4277115029249,True,2018-06-21,NATURELS,1.0,871f91136ffffff
18BB028504,NATURELS,2018-06-22 08:36:57,2018-06-22 10:01:50,1.0,1.0,1.0,2018,POINT (5.193153757023865 46.37112172365937),46.37112172365937,5.193153757023865,True,2018-06-22,NATURELS,1.0,871f919b0ffffff
18BB028580,NATURELS,2018-06-22 14:55:30,2018-06-22 15:28:20,1.0,1.0,1.0,2018,POINT (5.111426107631369 46.36861142534736),46.36861142534736,5.111426107631369,True,2018-06-22,NATURELS,1.0,871f956e8ffffff
18BB028600,NATURELS,2018-06-22 15:31:29,2018-06-22 15:34:07,1.0,1.0,1.0,2018,POINT (4.781496342945667 45.938929940029624),45.93892994002962,4.781496342945667,True,2018-06-22,NATURELS,1.0,871f90363ffffff
18BB028610,NATURELS,2018-06-22 16:06:37,2018-06-22 17:15:16,1.0,5.0,1.0,2018,POINT (4.867134346636623 46.286634399499725),46.286634399499725,4.867134346636623,True,2018-06-22,NATURELS,1.0,871f95683ffffff
18BB028623,NATURELS,2018-06-22 16:49:19,2018-06-22 17:58:13,1.0,1.0,1.0,2018,POINT (5.040818998240963 45.841927658450224),45.841927658450224,5.040818998240963,True,2018-06-22,NATURELS,1.0,871f91534ffffff
18BB028649,NATURELS,2018-06-22 19:33:46,2018-06-22 20:17:44,1.0,1.0,1.0,2018,POINT (5.252064226389673 45.87788189731527),45.87788189731527,5.252064226389673,True,2018-06-22,NATURELS,1.0,871f91574ffffff
18BB028763,NATURELS,2018-06-23 15:08:01,2018-06-23 17:00:57,1.0,1.0,1.0,2018,POINT (5.202546375156085 45.87203298924567),45.87203298924567,5.202546375156085,True,2018-06-23,NATURELS,1.0,871f91528ffffff
18BB028840,NATURELS,2018-06-23 23:09:34,2018-06-24 02:01:33,1.0,1.0,1.0,2018,POINT (5.045731684918106 45.833419410828036),45.83341941082804,5.045731684918106,True,2018-06-23,NATURELS,1.0,871f91536ffffff
18BB028900,NATURELS,2018-06-24 10:41:08,2018-06-24 11:58:21,1.0,1.0,1.0,2018,POINT (5.056003678437844 45.820316319098815),45.820316319098815,5.056003678437844,True,2018-06-24,NATURELS,1.0,871f91532ffffff
18BB028919,NATURELS,2018-06-24 11:45:36,2018-06-24 12:19:42,1.0,1.0,1.0,2018,POINT (5.189997113908922 45.8631782024618),45.8631782024618,5.189997113908922,True,2018-06-24,NATURELS,1.0,871f91528ffffff
18BB028966,NATURELS,2018-06-24 15:05:07,2018-06-24 16:27:35,1.0,1.0,1.0,2018,POINT (5.056003678437844 45.820316319098815),45.820316319098815,5.056003678437844,True,2018-06-24,NATURELS,1.0,871f91532ffffff
18BB028968,NATURELS,2018-06-24 15:19:17,2018-06-24 16:33:08,1.0,1.0,1.0,2018,POINT (4.845886569023863 46.09733578190865),46.09733578190865,4.845886569023863,True,2018-06-24,NATURELS,1.0,871f91da6ffffff
18BB029008,NATURELS,2018-06-24 17:59:02,2018-06-24 18:41:20,1.0,1.0,1.0,2018,POINT (5.195835561987263 45.905262001978954),45.90526200197896,5.195835561987263,True,2018-06-24,NATURELS,1.0,871f91cd3ffffff
18BB029037,NATURELS,2018-06-24 20:24:24,2018-06-24 21:10:31,1.0,1.0,1.0,2018,POINT (5.33025247875011 46.01774015943511),46.01774015943511,5.33025247875011,True,2018-06-24,NATURELS,1.0,871f91ce9ffffff
18BB029073,NATURELS,2018-06-25 08:03:09,2018-06-25 08:26:54,1.0,1.0,1.0,2018,POINT (5.018730402861845 45.83877489904218),45.83877489904218,5.018730402861845,True,2018-06-25,NATURELS,1.0,871f90269ffffff
18BB029128,NATURELS,2018-06-25 13:36:16,2018-06-25 17:43:14,1.0,6.0,1.0,2018,POINT (5.663544390125283 46.32165775222295),46.32165775222295,5.663544390125283,True,2018-06-25,NATURELS,1.0,871f918e8ffffff
18BB029275,NATURELS,2018-06-26 07:06:54,2018-06-26 07:39:03,1.0,1.0,1.0,2018,POINT (5.204382456390172 45.89311581556767),45.89311581556767,5.204382456390172,True,2018-06-26,NATURELS,1.0,871f9152dffffff
18BB029384,NATURELS,2018-06-26 16:26:52,2018-06-26 18:11:43,1.0,2.0,1.0,2018,POINT (4.79711540186107 46.190978751831864),46.19097875183186,4.79711540186107,True,2018-06-26,NATURELS,1.0,871f90a6affffff
18BB029570,NATURELS,2018-06-27 16:25:03,2018-06-27 18:46:56,1.0,1.0,1.0,2018,POINT (5.315993051570013 46.38545777517016),46.38545777517016,5.315993051570013,True,2018-06-27,NATURELS,1.0,871f919aaffffff
18BB029585,NATURELS,2018-06-27 17:58:58,2018-06-27 18:55:41,1.0,1.0,1.0,2018,POINT (5.342927847372379 46.241258242219274),46.24125824221928,5.342927847372379,True,2018-06-27,NATURELS,1.0,871f918b3ffffff
18BB029648,NATURELS,2018-06-27 22:34:24,2018-06-27 22:59:19,1.0,1.0,1.0,2018,POINT (5.392373240429999 46.034378730488406),46.034378730488406,5.392373240429999,True,2018-06-27,NATURELS,1.0,871f911a6ffffff
18BB029654,NATURELS,2018-06-27 23:18:16,2018-06-28 16:47:12,1.0,2.0,1.0,2018,POINT (5.016891678685974 45.81824915670142),45.81824915670142,5.016891678685974,True,2018-06-27,NATURELS,1.0,871f9024dffffff
18BB029804,NATURELS,2018-06-28 18:47:36,2018-06-28 21:47:24,1.0,5.0,1.0,2018,POINT (5.168128452354999 46.18870347866224),46.18870347866224,5.168128452354999,True,2018-06-28,NATURELS,1.0,871f91d51ffffff
18BB029855,NATURELS,2018-06-28 23:35:19,2018-06-29 01:13:12,1.0,1.0,1.0,2018,POINT (5.385786915149199 46.22196977597609),46.22196977597609,5.385786915149199,True,2018-06-28,NATURELS,1.0,871f91882ffffff
18BB030048,NATURELS,2018-06-29 21:53:15,2018-06-29 23:36:55,1.0,1.0,1.0,2018,POINT (5.699126946181008 45.9941876407694),45.9941876407694,5.699126946181008,True,2018-06-29,NATURELS,1.0,871f9101dffffff
18BB030069,NATURELS,2018-06-30 00:55:18,2018-06-30 02:05:29,1.0,1.0,1.0,2018,POINT (5.293843004427055 45.95424620672052),45.95424620672052,5.293843004427055,True,2018-06-30,NATURELS,1.0,871f91cceffffff
18BB030188,NATURELS,2018-06-30 14:14:32,2018-06-30 16:21:15,1.0,2.0,1.0,2018,POINT (4.990919988243784 46.18783193591511),46.18783193591511,4.990919988243784,True,2018-06-30,NATURELS,1.0,871f91d01ffffff
18BB030516,NATURELS,2018-07-01 19:22:50,2018-07-02 01:56:11,1.0,3.0,1.0,2018,POINT (5.483448089896906 46.09685804512222),46.09685804512222,5.483448089896906,True,2018-07-01,NATURELS,1.0,871f91110ffffff
18BB030519,NATURELS,2018-07-01 19:29:26,2018-07-01 20:38:12,1.0,1.0,1.0,2018,POINT (5.247001671949196 45.853632896545896),45.853632896545896,5.247001671949196,True,2018-07-01,NATURELS,1.0,871f91576ffffff
18BB030534,NATURELS,2018-07-01 19:59:56,2018-07-01 20:47:54,1.0,1.0,1.0,2018,POINT (4.765284412028512 46.08614450039612),46.08614450039612,4.765284412028512,True,2018-07-01,NATURELS,1.0,871f90a5affffff
18BB030545,NATURELS,2018-07-01 20:55:53,2018-07-01 22:34:20,1.0,1.0,1.0,2018,POINT (5.664229616756701 46.04754226442041),46.04754226442041,5.664229616756701,True,2018-07-01,NATURELS,1.0,871f91005ffffff
18BB030593,NATURELS,2018-07-02 06:39:01,2018-07-02 08:11:05,1.0,1.0,1.0,2018,POINT (4.8406331438484775 46.30470386433406),46.30470386433406,4.8406331438484775,True,2018-07-02,NATURELS,1.0,871f95680ffffff
18BB030721,NATURELS,2018-07-02 15:29:47,2018-07-02 17:01:50,1.0,1.0,1.0,2018,POINT (5.505884187566857 45.92061205847772),45.92061205847772,5.505884187566857,True,2018-07-02,NATURELS,1.0,871f910b5ffffff
18BB030722,NATURELS,2018-07-02 15:47:31,2018-07-02 16:57:31,1.0,1.0,1.0,2018,POINT (4.880371528441151 45.94914466970838),45.94914466970838,4.880371528441151,True,2018-07-02,NATURELS,1.0,871f90369ffffff
18BB030734,NATURELS,2018-07-02 16:52:26,2018-07-02 18:16:44,1.0,2.0,1.0,2018,POINT (5.772793922919031 46.21339468678904),46.21339468678904,5.772793922919031,True,2018-07-02,NATURELS,1.0,871f9116effffff
18BB030910,NATURELS,2018-07-03 09:47:24,2018-07-03 10:12:35,1.0,1.0,1.0,2018,POINT (5.186212735193034 45.859781087597824),45.859781087597824,5.186212735193034,True,2018-07-03,NATURELS,1.0,871f9152affffff
18BB030950,NATURELS,2018-07-03 12:45:31,2018-07-03 13:25:23,1.0,1.0,1.0,2018,POINT (4.972918408904138 46.24314724437312),46.24314724437312,4.972918408904138,True,2018-07-03,NATURELS,1.0,871f91d21ffffff
18BB030999,NATURELS,2018-07-03 16:29:24,2018-07-03 17:21:45,1.0,2.0,1.0,2018,POINT (5.47597167700294 46.252657928008055),46.252657928008055,5.47597167700294,True,2018-07-03,NATURELS,1.0,871f9188cffffff
18BB031005,NATURELS,2018-07-03 16:44:21,2018-07-03 17:35:33,1.0,1.0,1.0,2018,POINT (5.706109114777709 45.71502018757744),45.71502018757744,5.706109114777709,True,2018-07-03,NATURELS,1.0,871f9171effffff
18BB031048,NATURELS,2018-07-03 19:06:53,2018-07-03 21:01:41,1.0,1.0,1.0,2018,POINT (5.1635272889957164 46.02354545297031),46.02354545297031,5.1635272889957164,True,2018-07-03,FORET,1.0,871f91c19ffffff
18BB031158,NATURELS,2018-07-04 11:12:48,2018-07-04 12:39:05,1.0,1.0,1.0,2018,POINT (4.94884699397377 45.86852376272004),45.86852376272004,4.94884699397377,True,2018-07-04,NATURELS,1.0,871f91c92ffffff
18BB031183,NATURELS,2018-07-04 13:47:31,2018-07-04 18:53:08,1.0,1.0,1.0,2018,POINT (5.606337992814433 45.94421285557935),45.94421285557935,5.606337992814433,True,2018-07-04,FORET,1.0,871f910acffffff
18BB031195,NATURELS,2018-07-04 14:46:00,2018-07-04 15:09:11,1.0,1.0,1.0,2018,POINT (5.032599602329171 45.84241310577146),45.84241310577146,5.032599602329171,True,2018-07-04,NATURELS,1.0,871f91534ffffff
18BB031208,NATURELS,2018-07-04 16:42:15,2018-07-04 17:53:46,1.0,1.0,1.0,2018,POINT (4.879409653293217 46.280346590076064),46.280346590076064,4.879409653293217,True,2018-07-04,NATURELS,1.0,871f9569dffffff
18BB031235,NATURELS,2018-07-04 19:22:39,2018-07-04 19:54:48,1.0,1.0,1.0,2018,POINT (5.802625208495634 46.13757528495275),46.13757528495275,5.802625208495634,True,2018-07-04,NATURELS,1.0,871f9114affffff
18BB031251,NATURELS,2018-07-04 20:55:46,2018-07-04 21:38:49,1.0,1.0,1.0,2018,POINT (5.43825436880255 45.948633853678736),45.948633853678736,5.43825436880255,True,2018-07-04,NATURELS,1.0,871f9119effffff
18BB031898,NATURELS,2018-07-08 10:50:01,2018-07-08 11:47:42,1.0,1.0,1.0,2018,POINT (5.186212735193034 45.859781087597824),45.859781087597824,5.186212735193034,True,2018-07-08,NATURELS,1.0,871f9152affffff
18BB031944,NATURELS,2018-07-08 16:12:14,2018-07-08 17:29:59,1.0,2.0,1.0,2018,POINT (4.86663488530628 46.28091150473076),46.28091150473076,4.86663488530628,True,2018-07-08,NATURELS,1.0,871f95683ffffff
18BB031962,NATURELS,2018-07-08 18:20:28,2018-07-08 18:45:52,1.0,1.0,1.0,2018,POINT (5.230971571448238 46.217534713443655),46.217534713443655,5.230971571448238,True,2018-07-08,NATURELS,1.0,871f91d4effffff
18BB032045,NATURELS,2018-07-09 07:57:30,2018-07-09 08:28:57,1.0,1.0,1.0,2018,POINT (5.186212735193034 45.859781087597824),45.859781087597824,5.186212735193034,True,2018-07-09,NATURELS,1.0,871f9152affffff
18BB032093,NATURELS,2018-07-09 12:13:19,2018-07-09 13:35:33,1.0,1.0,1.0,2018,POINT (5.20472764930322 45.821282702789084),45.82128270278909,5.20472764930322,True,2018-07-09,NATURELS,1.0,871f9150effffff
18BB032121,NATURELS,2018-07-09 15:12:03,2018-07-09 17:08:02,1.0,3.0,1.0,2018,POINT (5.608808896414163 45.6545912131566),45.6545912131566,5.608808896414163,True,2018-07-09,NATURELS,1.0,871f917a3ffffff
18BB032159,NATURELS,2018-07-09 18:48:18,2018-07-09 19:24:05,1.0,1.0,1.0,2018,POINT (4.905292464606094 46.14556437483538),46.14556437483538,4.905292464606094,True,2018-07-09,NATURELS,1.0,871f91d10ffffff
18BB032164,NATURELS,2018-07-09 19:11:07,2018-07-09 19:55:10,1.0,1.0,1.0,2018,POINT (5.997628518351716 46.22915788714947),46.22915788714947,5.997628518351716,True,2018-07-09,NATURELS,1.0,871f91aaeffffff
18BB032207,NATURELS,2018-07-10 00:51:57,2018-07-10 04:02:56,1.0,3.0,1.0,2018,POINT (4.972882835002246 45.84445018580933),45.84445018580933,4.972882835002246,True,2018-07-10,NATURELS,1.0,871f90268ffffff
18BB032315,NATURELS,2018-07-10 15:20:59,2018-07-10 16:23:50,1.0,1.0,1.0,2018,POINT (4.983203016480577 45.847988553496315),45.84798855349632,4.983203016480577,True,2018-07-10,NATURELS,1.0,871f90268ffffff
18BB032416,NATURELS,2018-07-11 05:41:30,2018-07-11 06:47:55,1.0,1.0,1.0,2018,POINT (4.960172786495958 45.864461427598776),45.864461427598776,4.960172786495958,True,2018-07-11,NATURELS,1.0,871f9026cffffff
18BB032424,NATURELS,2018-07-11 07:11:42,2018-07-12 09:59:45,1.0,2.0,1.0,2018,POINT (4.919487661967799 45.865664009326714),45.86566400932672,4.919487661967799,True,2018-07-11,NATURELS,1.0,871f90265ffffff
18BB032518,NATURELS,2018-07-11 16:55:11,2018-07-11 19:00:28,1.0,4.0,1.0,2018,POINT (5.0600597951095265 45.87747209575477),45.87747209575477,5.060059795109527,True,2018-07-11,NATURELS,1.0,871f91c9bffffff
18BB032551,NATURELS,2018-07-11 19:02:34,2018-07-11 20:38:54,1.0,1.0,1.0,2018,POINT (5.242399252137696 46.28061498429729),46.28061498429729,5.242399252137696,True,2018-07-11,NATURELS,1.0,871f91d6dffffff
18BB032589,NATURELS,2018-07-11 23:00:55,2018-07-12 06:22:49,1.0,4.0,1.0,2018,POINT (4.929390401455622 45.84917012411179),45.84917012411179,4.929390401455622,True,2018-07-11,NATURELS,1.0,871f90261ffffff
18BB032597,NATURELS,2018-07-11 23:59:52,2018-07-12 05:49:02,1.0,2.0,1.0,2018,POINT (4.92269072066851 45.84749705095049),45.84749705095049,4.92269072066851,True,2018-07-11,NATURELS,1.0,871f90261ffffff
18BB032609,NATURELS,2018-07-12 06:27:40,2018-07-12 07:32:23,1.0,1.0,1.0,2018,POINT (4.928678661307342 45.84527979832857),45.84527979832857,4.928678661307342,True,2018-07-12,NATURELS,1.0,871f90261ffffff
18BB032684,NATURELS,2018-07-12 14:22:10,2018-07-12 16:31:54,1.0,1.0,1.0,2018,POINT (4.9497516334088845 45.833926942469596),45.8339269424696,4.9497516334088845,True,2018-07-12,NATURELS,1.0,871f9026effffff
18BB032729,NATURELS,2018-07-12 18:25:35,2018-07-12 19:56:03,1.0,2.0,1.0,2018,POINT (4.976758678304706 45.848446100447774),45.848446100447774,4.976758678304706,True,2018-07-12,NATURELS,1.0,871f90268ffffff
18BB032854,NATURELS,2018-07-13 12:41:41,2018-07-13 16:14:02,1.0,4.0,1.0,2018,POINT (5.272399105152694 46.43395913060879),46.43395913060879,5.272399105152694,True,2018-07-13,NATURELS,1.0,871f919a5ffffff
18BB032875,NATURELS,2018-07-13 13:46:11,2018-07-13 15:00:58,1.0,1.0,1.0,2018,POINT (5.7581637354687905 45.78520668310275),45.78520668310275,5.758163735468791,True,2018-07-13,NATURELS,1.0,871f9170cffffff
18BB032881,NATURELS,2018-07-13 14:17:29,2018-07-13 15:18:59,1.0,1.0,1.0,2018,POINT (5.530441340627632 46.18630327360376),46.18630327360376,5.530441340627632,True,2018-07-13,NATURELS,1.0,871f91121ffffff
18BB032882,NATURELS,2018-07-13 14:21:46,2018-07-13 15:38:54,1.0,1.0,1.0,2018,POINT (5.10027620253078 45.823026375714406),45.823026375714406,5.10027620253078,True,2018-07-13,NATURELS,1.0,871f91506ffffff
18BB032914,NATURELS,2018-07-13 16:29:35,2018-07-13 18:11:19,1.0,1.0,1.0,2018,POINT (5.10450745290097 46.266376353081654),46.26637635308165,5.10450745290097,True,2018-07-13,NATURELS,1.0,871f956dbffffff
18BB032941,NATURELS,2018-07-13 18:27:14,2018-07-13 19:46:27,1.0,1.0,1.0,2018,POINT (5.12896631433235 46.13038525104306),46.13038525104306,5.12896631433235,True,2018-07-13,NATURELS,1.0,871f91c2effffff
18BB032999,NATURELS,2018-07-13 22:40:51,2018-07-13 23:17:52,1.0,5.0,1.0,2018,POINT (5.6794385506440745 45.76056321488325),45.76056321488325,5.6794385506440745,True,2018-07-13,FORET,1.0,871f91706ffffff
18BB033001,NATURELS,2018-07-13 22:42:54,2018-07-13 23:07:12,1.0,1.0,1.0,2018,POINT (5.66049822457645 46.246230944711236),46.24623094471124,5.66049822457645,True,2018-07-13,NATURELS,1.0,871f918ddffffff
18BB033015,NATURELS,2018-07-13 23:49:27,2018-07-14 00:52:37,1.0,1.0,1.0,2018,POINT (5.781340555195462 46.08910045695002),46.08910045695002,5.781340555195462,True,2018-07-13,FORET,1.0,871f9115bffffff
18BB033027,NATURELS,2018-07-14 00:52:37,2018-07-14 01:40:04,1.0,1.0,1.0,2018,POINT (5.77429954419053 46.059875856655644),46.05987585665565,5.77429954419053,True,2018-07-14,NATURELS,1.0,871f91076ffffff
18BB033043,NATURELS,2018-07-14 03:41:48,2018-07-14 04:31:10,1.0,1.0,1.0,2018,POINT (5.194386177384034 45.917047467459355),45.91704746745936,5.194386177384034,True,2018-07-14,NATURELS,1.0,871f91cd3ffffff
18BB033162,NATURELS,2018-07-14 17:06:43,2018-07-14 18:39:49,1.0,1.0,1.0,2018,POINT (5.813623591415287 45.94202893807187),45.94202893807187,5.813623591415287,True,2018-07-14,NATURELS,1.0,871f910eeffffff
18BB033186,NATURELS,2018-07-14 18:49:48,2018-07-14 19:16:39,1.0,1.0,1.0,2018,POINT (5.60483939135384 46.1520042402098),46.1520042402098,5.60483939135384,True,2018-07-14,NATURELS,1.0,871f9110cffffff
